"ogc_fid","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_id","stop_name","jurisdic","zipcode","frequent"
7238,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",1400,7800,"SW 6th & Taylor","Portland","97204","False"
7239,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",1500,7751,"SW 6th & W Burnside","Portland","97204","False"
7240,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",650,8223,"SE Jackson & Main St","Milwaukie","97222","False"
7241,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",1200,143,"SW Arthur & 1st","Portland","97201","False"
7242,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",950,5675,"SE Tacoma & 7th","Portland","97202","False"
7243,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",1050,3622,"SW Macadam & Nevada","Portland","97219","False"
7244,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",1100,3603,"SW Macadam & Boundary","Portland","97239","False"
7245,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",1150,13185,"SW Macadam & Tram Tower","Portland","97239","False"
7246,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",1000,13817,"SW Macadam & Sellwood Bridge","Portland","97219","False"
7247,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",250,10328,"McLoughlin & W Arlington","Gladstone","97027","False"
7248,99,1,"99-Macadam/McLoughlin","To Portland City Center via Sellwood","BUS",300,10326,"SE McLoughlin & Glen Echo","Clackamas Co.","97267","False"
7249,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",800,3653,"SW Main & Burnham","Tigard","97223","False"
7250,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",700,3656,"SW Main & Commercial","Tigard","97223","False"
7251,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",2300,3670,"SW Railroad & Washington","Sherwood","97140","False"
7252,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",650,8211,"Tigard Transit Center","Tigard","97223","False"
7253,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",850,4318,"SW Pacific Hwy & Walnut","Tigard","97223","False"
7254,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",900,4310,"SW Pacific Hwy & School","Tigard","97223","False"
7255,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",950,4254,"13400 Block SW Pacific Hwy","Tigard","97223","False"
7256,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1000,4320,"SW Pacific Hwy & Watkins","Tigard","97223","False"
7257,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1050,4286,"SW Pacific Hwy & Gaarde/McDonald","Tigard","97223","False"
7258,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1100,4273,"SW Pacific Hwy & Canterbury","Tigard","97224","False"
7259,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1150,4271,"SW Pacific Hwy & Bull Mtn","Tigard","97224","False"
7260,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1200,4267,"SW Pacific Hwy & Beef Bend","Tigard","97224","False"
7261,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1250,8728,"SW Pacific Hwy & Royalty Parkway","Tigard","97224","False"
7262,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1300,8644,"SW Pacific Hwy & Durham","Tigard","97224","False"
7263,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1350,4257,"16400 Block SW Pacific Hwy","Washington Co.","97224","False"
7264,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1400,4258,"SW Pacific Hwy & Fischer","Washington Co.","97224","False"
7265,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1500,4260,"SW Pacific Hwy & 124th","Tualatin","97062","False"
7266,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1550,4300,"SW Pacific Hwy & Pacific Dr","Tualatin","97062","False"
7267,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1600,4277,"SW Pacific Hwy & Cipole","Washington Co.","97140","False"
7268,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1650,12743,"Pacific Hwy & Tualatin Rvr Refuge","Washington Co.","97140","False"
7269,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1700,9519,"20300 Block SW Pacific Hwy","Sherwood","97140","False"
7270,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1750,9186,"SW Tualatin-Sherwood Rd & Pacific Hwy","Sherwood","97140","False"
7271,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1800,9187,"SW Tualatin-Sherwood Rd & Baler","Sherwood","97140","False"
7272,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1850,13546,"SW Langer & Holland","Sherwood","97140","False"
7273,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",1900,9188,"SW Langer & Sherwood Plaza","Sherwood","97140","False"
7274,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",2000,9189,"16400 Block SW Langer","Sherwood","97140","False"
7275,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",2050,5248,"SW Sherwood Blvd & NW 12th St","Sherwood","97140","False"
7276,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",2100,5246,"N Sherwood Blvd & NW Gleneagle","Sherwood","97140","False"
7277,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",2200,5245,"21900 Block N Sherwood Blvd","Sherwood","97140","False"
7278,93,0,"93-Tigard/Sherwood","To Sherwood","BUS",2250,4451,"SW Pine & 2nd","Sherwood","97140","False"
7279,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",850,13766,"SW Langer & Holland","Sherwood","97140","False"
7280,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",450,4452,"SW Pine & 2nd","Sherwood","97140","False"
7281,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",400,3670,"SW Railroad & Washington","Sherwood","97140","False"
7282,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",100,9189,"16400 Block SW Langer","Sherwood","97140","False"
7283,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",150,5248,"SW Sherwood Blvd & NW 12th St","Sherwood","97140","False"
7284,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",200,5246,"N Sherwood Blvd & NW Gleneagle","Sherwood","97140","False"
7285,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",300,5245,"21900 Block N Sherwood Blvd","Sherwood","97140","False"
7286,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",350,4451,"SW Pine & 2nd","Sherwood","97140","False"
7287,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",500,5244,"SW Sherwood & Sherwood Middle School","Sherwood","97140","False"
7288,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",600,5247,"N Sherwood & SW 10th","Sherwood","97140","False"
7289,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",650,5249,"N Sherwood & SW Century","Sherwood","97140","False"
7290,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",700,8306,"16400 Block SW Langer","Sherwood","97140","False"
7291,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",750,12849,"16200 Block SW Langer","Sherwood","97140","False"
7292,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",800,9190,"16100 Block SW Langer","Sherwood","97140","False"
7293,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",900,9639,"SW Tualatin-Sherwood Rd & Pacific Hwy","Sherwood","97140","False"
7294,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",950,8954,"20200 Block SW Pacific Hwy","Sherwood","97140","False"
7295,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1000,4276,"SW Pacific Hwy & Cipole","Washington Co.","97140","False"
7296,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1050,4301,"SW Pacific Hwy & 130th","Tualatin","97062","False"
7297,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1100,4316,"SW Pacific Hwy & 124th","Tualatin","97062","False"
7298,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1150,4293,"SW Pacific Hwy & Hazelbrook","Tualatin","97062","False"
7299,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1200,4259,"17000 Block SW Pacific Hwy","Washington Co.","97224","False"
7300,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1250,4308,"SW Pacific Hwy & Royal Villa Dr","Washington Co.","97224","False"
7301,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1300,8663,"SW Pacific Hwy & Home Street Bank","Washington Co.","97224","False"
7302,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1350,8792,"SW Pacific Hwy & Durham","Tigard","97224","False"
7303,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1400,9597,"SW Pacific Hwy & Royalty Parkway","Tigard","97224","False"
7304,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1450,4266,"SW Pacific Hwy & Beef Bend","Tigard","97224","False"
7305,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1500,4270,"SW Pacific Hwy & Bull Mtn","Tigard","97224","False"
7306,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1550,4274,"SW Pacific Hwy & Canterbury","Tigard","97224","False"
7307,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1600,4255,"SW Pacific Hwy & McDonald/Gaarde","Tigard","97223","False"
7308,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1650,4321,"SW Pacific Hwy & Watkins","Tigard","97223","False"
7309,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1700,8260,"13300 Block SW Pacific Hwy","Tigard","97223","False"
7310,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1750,4304,"SW Pacific Hwy & Park","Tigard","97223","False"
7311,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1800,11030,"SW Pacific Hwy & Garrett","Tigard","97223","False"
7312,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1850,4317,"SW Pacific Hwy & Walnut","Tigard","97223","False"
7313,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",1950,3654,"SW Main & Burnham","Tigard","97223","False"
7314,93,1,"93-Tigard/Sherwood","To Tigard Transit Center","BUS",2000,8211,"Tigard Transit Center","Tigard","97223","False"
7315,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",750,3653,"SW Main & Burnham","Tigard","97223","False"
7316,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",700,3656,"SW Main & Commercial","Tigard","97223","False"
7317,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",2250,3670,"SW Railroad & Washington","Sherwood","97140","False"
7318,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",150,7631,"SW 5th & Pine","Portland","97204","False"
7319,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",200,7625,"SW 5th & Morrison","Portland","97204","False"
7320,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",250,7612,"SW 5th & Madison","Portland","97204","False"
7321,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",300,7616,"SW 5th & Market","Portland","97201","False"
7322,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",350,10491,"SW 5th & Hall","Portland","97201","False"
7323,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",450,199,"SW Barbur & Bertha","Portland","97219","False"
7324,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",500,8213,"Barbur Transit Center","Portland","97219","False"
7325,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",600,10639,"11600 Block SW Pacific Hwy","Tigard","97223","False"
7326,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",650,3673,"SW Main & Scoffins","Tigard","97223","False"
7327,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",850,4318,"SW Pacific Hwy & Walnut","Tigard","97223","False"
7328,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",900,4310,"SW Pacific Hwy & School","Tigard","97223","False"
7329,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",950,4254,"13400 Block SW Pacific Hwy","Tigard","97223","False"
7330,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1000,4320,"SW Pacific Hwy & Watkins","Tigard","97223","False"
7331,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1050,4286,"SW Pacific Hwy & Gaarde/McDonald","Tigard","97223","False"
7332,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1100,4273,"SW Pacific Hwy & Canterbury","Tigard","97224","False"
7333,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1150,4271,"SW Pacific Hwy & Bull Mtn","Tigard","97224","False"
7334,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1200,4267,"SW Pacific Hwy & Beef Bend","Tigard","97224","False"
7335,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1250,8728,"SW Pacific Hwy & Royalty Parkway","Tigard","97224","False"
7336,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1300,8644,"SW Pacific Hwy & Durham","Tigard","97224","False"
7337,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1350,4257,"16400 Block SW Pacific Hwy","Washington Co.","97224","False"
7338,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1400,4258,"SW Pacific Hwy & Fischer","Washington Co.","97224","False"
7339,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1500,4260,"SW Pacific Hwy & 124th","Tualatin","97062","False"
7340,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1550,4300,"SW Pacific Hwy & Pacific Dr","Tualatin","97062","False"
7341,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1600,4277,"SW Pacific Hwy & Cipole","Washington Co.","97140","False"
7342,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1650,12743,"Pacific Hwy & Tualatin Rvr Refuge","Washington Co.","97140","False"
7343,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1700,9519,"20300 Block SW Pacific Hwy","Sherwood","97140","False"
7344,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1750,9186,"SW Tualatin-Sherwood Rd & Pacific Hwy","Sherwood","97140","False"
7345,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1800,9187,"SW Tualatin-Sherwood Rd & Baler","Sherwood","97140","False"
7346,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1850,13546,"SW Langer & Holland","Sherwood","97140","False"
7347,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",1900,9188,"SW Langer & Sherwood Plaza","Sherwood","97140","False"
7348,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",2000,9189,"16400 Block SW Langer","Sherwood","97140","False"
7349,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",2050,5248,"SW Sherwood Blvd & NW 12th St","Sherwood","97140","False"
7350,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",2100,5246,"N Sherwood Blvd & NW Gleneagle","Sherwood","97140","False"
7351,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",2150,5245,"21900 Block N Sherwood Blvd","Sherwood","97140","False"
7352,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",2200,4451,"SW Pine & 2nd","Sherwood","97140","False"
7353,94,0,"94-Pacific Hwy/Sherwood","To Sherwood","BUS",400,7588,"SW 5th & Broadway","Portland","97201","False"
7354,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",750,13766,"SW Langer & Holland","Sherwood","97140","False"
7355,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",400,4452,"SW Pine & 2nd","Sherwood","97140","False"
7356,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",350,3670,"SW Railroad & Washington","Sherwood","97140","False"
7357,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",100,9189,"16400 Block SW Langer","Sherwood","97140","False"
7358,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",150,5248,"SW Sherwood Blvd & NW 12th St","Sherwood","97140","False"
7359,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",200,5246,"N Sherwood Blvd & NW Gleneagle","Sherwood","97140","False"
7360,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",250,5245,"21900 Block N Sherwood Blvd","Sherwood","97140","False"
7361,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",300,4451,"SW Pine & 2nd","Sherwood","97140","False"
7362,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",450,5244,"SW Sherwood & Sherwood Middle School","Sherwood","97140","False"
7363,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",500,5247,"N Sherwood & SW 10th","Sherwood","97140","False"
7364,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",550,5249,"N Sherwood & SW Century","Sherwood","97140","False"
7365,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",600,8306,"16400 Block SW Langer","Sherwood","97140","False"
7366,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",650,12849,"16200 Block SW Langer","Sherwood","97140","False"
7367,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",700,9190,"16100 Block SW Langer","Sherwood","97140","False"
7368,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",800,9639,"SW Tualatin-Sherwood Rd & Pacific Hwy","Sherwood","97140","False"
7369,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",850,8954,"20200 Block SW Pacific Hwy","Sherwood","97140","False"
7370,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",900,4276,"SW Pacific Hwy & Cipole","Washington Co.","97140","False"
7371,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",950,4301,"SW Pacific Hwy & 130th","Tualatin","97062","False"
7372,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1000,4316,"SW Pacific Hwy & 124th","Tualatin","97062","False"
7373,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1050,4293,"SW Pacific Hwy & Hazelbrook","Tualatin","97062","False"
7374,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1100,4259,"17000 Block SW Pacific Hwy","Washington Co.","97224","False"
7375,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1150,4308,"SW Pacific Hwy & Royal Villa Dr","Washington Co.","97224","False"
7376,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1200,8663,"SW Pacific Hwy & Home Street Bank","Washington Co.","97224","False"
7377,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1250,8792,"SW Pacific Hwy & Durham","Tigard","97224","False"
7378,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1300,9597,"SW Pacific Hwy & Royalty Parkway","Tigard","97224","False"
7379,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1350,4266,"SW Pacific Hwy & Beef Bend","Tigard","97224","False"
7380,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1400,4270,"SW Pacific Hwy & Bull Mtn","Tigard","97224","False"
7381,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1450,4274,"SW Pacific Hwy & Canterbury","Tigard","97224","False"
7382,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1500,4255,"SW Pacific Hwy & McDonald/Gaarde","Tigard","97223","False"
7383,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1550,4321,"SW Pacific Hwy & Watkins","Tigard","97223","False"
7384,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1600,8260,"13300 Block SW Pacific Hwy","Tigard","97223","False"
7385,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1650,4304,"SW Pacific Hwy & Park","Tigard","97223","False"
7386,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1700,11030,"SW Pacific Hwy & Garrett","Tigard","97223","False"
7387,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1750,4317,"SW Pacific Hwy & Walnut","Tigard","97223","False"
7388,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1850,3654,"SW Main & Burnham","Tigard","97223","False"
7389,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1900,13636,"SW Main & Commercial","Tigard","97223","False"
7390,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",1950,3655,"SW Main & Scoffins","Tigard","97223","False"
7391,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2000,10873,"SW Pacific Hwy & Main","Tigard","97223","False"
7392,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2050,9648,"SW Pacific Hwy & 74th (Park & Ride)","Tigard","97223","False"
7393,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2100,168,"SW Barbur & Capitol Hwy","Portland","97219","False"
7394,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2150,212,"Barbur Transit Center","Portland","97219","False"
7395,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2200,10848,"SW Barbur & Bertha","Portland","97219","False"
7396,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2300,7772,"SW 6th & Market","Portland","97201","False"
7397,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2350,7765,"SW 6th & Jefferson","Portland","97201","False"
7398,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2500,7751,"SW 6th & W Burnside","Portland","97204","False"
7399,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2250,654,"SW Broadway & 5th","Portland","97201","False"
7400,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2400,7807,"SW 6th & Yamhill","Portland","97204","False"
7401,94,1,"94-Pacific Hwy/Sherwood","To Tigard and Portland","BUS",2450,7782,"SW 6th & Oak","Portland","97204","False"
7402,53,0,"53-Arctic/Allen","Evening Loop","BUS",50,9977,"Beaverton Transit Center","Beaverton","97005","False"
7403,53,0,"53-Arctic/Allen","Evening Loop","BUS",100,12945,"SW Lombard & Broadway","Beaverton","97005","False"
7404,53,0,"53-Arctic/Allen","Evening Loop","BUS",150,8491,"SW Lombard & 2nd","Beaverton","97005","False"
7405,53,0,"53-Arctic/Allen","Evening Loop","BUS",500,9689,"10400 Block SW Allen","Beaverton","97005","False"
7406,53,0,"53-Arctic/Allen","Evening Loop","BUS",650,9695,"SW Arctic Drive & Harvest Court","Beaverton","97005","False"
7407,53,0,"53-Arctic/Allen","Evening Loop","BUS",700,9696,"SW Arctic Dr & Western Ave","Beaverton","97005","False"
7408,53,0,"53-Arctic/Allen","Evening Loop","BUS",750,9697,"SW 5th & Western","Beaverton","97005","False"
7409,53,0,"53-Arctic/Allen","Evening Loop","BUS",800,9698,"10900 Block SW 5th","Beaverton","97005","False"
7410,53,0,"53-Arctic/Allen","Evening Loop","BUS",850,9705,"5000 Block SW Griffith Drive","Beaverton","97005","False"
7411,53,0,"53-Arctic/Allen","Evening Loop","BUS",950,341,"SW Beaverton-Hillsdale & Griffith","Beaverton","97005","False"
7412,53,0,"53-Arctic/Allen","Evening Loop","BUS",2000,9977,"Beaverton Transit Center","Beaverton","97005","False"
7413,53,0,"53-Arctic/Allen","Evening Loop","BUS",200,3584,"SW Lombard & 5th","Beaverton","97005","False"
7414,53,0,"53-Arctic/Allen","Evening Loop","BUS",250,3586,"SW Lombard & 9th","Beaverton","97005","False"
7415,53,0,"53-Arctic/Allen","Evening Loop","BUS",300,3581,"SW Lombard & 12th","Beaverton","97005","False"
7416,53,0,"53-Arctic/Allen","Evening Loop","BUS",350,9687,"SW Allen & Lombard","Beaverton","97005","False"
7417,53,0,"53-Arctic/Allen","Evening Loop","BUS",400,9688,"SW Allen & King","Beaverton","97005","False"
7418,53,0,"53-Arctic/Allen","Evening Loop","BUS",900,9706,"4800 Block SW Griffith Drive","Beaverton","97005","False"
7419,53,0,"53-Arctic/Allen","Evening Loop","BUS",1000,12944,"SW Lombard & Broadway","Beaverton","97005","False"
7420,53,0,"53-Arctic/Allen","Evening Loop","BUS",600,9694,"SW Arctic Drive & Sunshine Court","Beaverton","97005","False"
7421,53,1,"53-Arctic/Allen","Morning Loop","BUS",700,3455,"SW Lombard & Allen","Beaverton","97005","False"
7422,53,1,"53-Arctic/Allen","Morning Loop","BUS",750,3580,"SW Lombard & 12th","Beaverton","97005","False"
7423,53,1,"53-Arctic/Allen","Morning Loop","BUS",800,3585,"SW Lombard & 9th","Beaverton","97005","False"
7424,53,1,"53-Arctic/Allen","Morning Loop","BUS",850,3583,"SW Lombard & 5th","Beaverton","97005","False"
7425,53,1,"53-Arctic/Allen","Morning Loop","BUS",900,3582,"SW Lombard & 2nd","Beaverton","97005","False"
7426,53,1,"53-Arctic/Allen","Morning Loop","BUS",100,342,"SW Beaverton-Hillsdale & Griffith","Beaverton","97005","False"
7427,53,1,"53-Arctic/Allen","Morning Loop","BUS",200,9699,"10900 Block SW 5th","Beaverton","97005","False"
7428,53,1,"53-Arctic/Allen","Morning Loop","BUS",250,9700,"SW 5th & Western","Beaverton","97005","False"
7429,53,1,"53-Arctic/Allen","Morning Loop","BUS",300,9685,"SW Arctic Dr & Western Ave","Beaverton","97005","False"
7430,53,1,"53-Arctic/Allen","Morning Loop","BUS",350,9686,"SW Arctic Drive & Harvest Court","Beaverton","97005","False"
7431,53,1,"53-Arctic/Allen","Morning Loop","BUS",400,9701,"SW Arctic Drive & Allen","Beaverton","97005","False"
7432,53,1,"53-Arctic/Allen","Morning Loop","BUS",500,9703,"10500 Block SW Allen","Beaverton","97005","False"
7433,53,1,"53-Arctic/Allen","Morning Loop","BUS",550,10499,"SW Allen & 107th","Beaverton","97005","False"
7434,53,1,"53-Arctic/Allen","Morning Loop","BUS",600,9704,"SW Allen & King","Beaverton","97005","False"
7435,53,1,"53-Arctic/Allen","Morning Loop","BUS",950,12944,"SW Lombard & Broadway","Beaverton","97005","False"
7436,53,1,"53-Arctic/Allen","Morning Loop","BUS",1050,9977,"Beaverton Transit Center","Beaverton","97005","False"
7437,53,1,"53-Arctic/Allen","Morning Loop","BUS",150,9707,"4900 Block SW Griffith Drive","Beaverton","97005","False"
7438,53,1,"53-Arctic/Allen","Morning Loop","BUS",50,9977,"Beaverton Transit Center","Beaverton","97005","False"
7439,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1575,9439,"N Marine & Leadbetter","Portland","97203","False"
7440,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",50,4818,"N Richmond & Syracuse","Portland","97203","False"
7441,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",100,4817,"N Richmond & Syracuse","Portland","97203","False"
7442,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",150,10177,"N Ivanhoe & Leavitt","Portland","97203","False"
