HWYNAME,HWYNUMB,ST_HWY_SFX,RDWY_ID,MLGE_TYP,OVLP_CD,MP,MP_DESC,MP_DISP,LRS_KEY,LRM_KEY,LAT,LONGTD,HRZ_COL_M,CRD_RF_DTM,EFFECTV_DT,GIS_PRC_DT
OLD OREGON TRAIL,006,00,2,0,0,372,MILEPOST 372.00,372.00,000600200S00,00600D00,44.0772797,-117.0081335,3,NAD 83,2014,07/14/2015
OLD OREGON TRAIL,006,00,2,0,0,373,MILEPOST 373.00,373.00,000600200S00,00600D00,44.0660834,-116.9953325,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,35.04,MILEPOST 35.00,35.00,000100100S00,00100D00,42.4019183,-122.9359969,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,33,MILEPOST 33.00,33.00,000100100S00,00100D00,42.3824312,-122.9096293,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,34.03,MILEPOST 34.00,34.00,000100100S00,00100D00,42.3922715,-122.9229216,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,302,MILEPOST 302.00,302.00,000100100S00,00100D00,45.5305877,-122.6653503,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,303,MILEPOST 303.00,303.00,000100100S00,00100D00,45.5430477,-122.6743559,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,304,MILEPOST 304.00,304.00,000100100S00,00100D00,45.5563723,-122.6787036,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,305,MILEPOST 305.00,305.00,000100100S00,00100D00,45.5708392,-122.6787187,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,122.99,MILEPOST 123.00,123.00,000100200S00,00100I00,43.1982608,-123.3596698,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,123.97,MILEPOST 124.00,124.00,000100200S00,00100I00,43.2113458,-123.3548688,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,125,MILEPOST 125.00,125.00,000100200S00,00100I00,43.225765,-123.3605215,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,126,MILEPOST 126.00,126.00,000100200S00,00100I00,43.2399184,-123.3604026,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,287,MILEPOST 287.00,287.00,000100200S00,00100I00,45.3479088,-122.7661759,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,288,MILEPOST 288.00,288.00,000100200S00,00100I00,45.3614251,-122.7607892,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,289.03,MILEPOST 289.00,289.00,000100200S00,00100I00,45.3751761,-122.7552431,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,290,MILEPOST 290.00,290.00,000100200S00,00100I00,45.3896067,-122.7497427,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,291.02,MILEPOST 291.00,291.00,000100200S00,00100I00,45.403919,-122.7443276,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,307,MILEPOST 307.00,307.00,000100100S00,00100D00,45.5991651,-122.684296,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,308,MILEPOST 308.00,308.00,000100100S00,00100D00,45.6131059,-122.6784222,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,135,MILEPOST 135.00,135.00,000100200S00,00100I00,43.3656545,-123.3293376,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,292,MILEPOST 292.00,292.00,000100200S00,00100I00,45.4173655,-122.7439367,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,293,MILEPOST 293.00,293.00,000100200S00,00100I00,45.4324406,-122.7440508,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,294,MILEPOST 294.00,294.00,000100200S00,00100I00,45.4449566,-122.7370124,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,221.99,MILEPOST 222.00,222.00,000100200S00,00100I00,44.4672974,-123.0613527,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,222.99,MILEPOST 223.00,223.00,000100200S00,00100I00,44.4817569,-123.0614013,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,228.98,MILEPOST 229.00,229.00,000100200S00,00100I00,44.5687628,-123.0616817,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,229.98,MILEPOST 230.00,230.00,000100200S00,00100I00,44.5832914,-123.0617388,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,231,MILEPOST 231.00,231.00,000100200S00,00100I00,44.5981105,-123.0617827,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,231.99,MILEPOST 232.00,232.00,000100200S00,00100I00,44.6124937,-123.0618183,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,233,MILEPOST 233.00,233.00,000100200S00,00100I00,44.6271674,-123.0618562,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,241,MILEPOST 241.00,241.00,000100100S00,00100D00,44.7418856,-123.0525096,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,242,MILEPOST 242.00,242.00,000100100S00,00100D00,44.7560137,-123.0504465,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,244,MILEPOST 244.00,244.00,000100100S00,00100D00,44.784154,-123.0387552,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,89,MILEPOST 89.00,89.00,000100200S00,00100I00,42.8100773,-123.2558161,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,90,MILEPOST 90.00,90.00,000100200S00,00100I00,42.8237446,-123.2605779,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,94.97,MILEPOST 95.00,95.00,000100200S00,00100I00,42.8908803,-123.2384782,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,96.03,MILEPOST 96.00,96.00,000100200S00,00100I00,42.9005603,-123.2505607,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,234.99,MILEPOST 235.00,235.00,000100200S00,00100I00,44.655566,-123.06058,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,235.99,MILEPOST 236.00,236.00,000100200S00,00100I00,44.6697331,-123.057933,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,156,MILEPOST 156.00,156.00,000500100S00,00500I00,44.4132968,-119.0751966,3,NAD 83,2014,07/14/2015
CENTURY DRIVE,372,00,1,0,0,10.99,MILEPOST 11.00,11.00,037200100S00,37200I00,43.9808004,-121.4670028,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,302,MILEPOST 302.00,302.00,000100200S00,00100I00,45.5303678,-122.6651675,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,303,MILEPOST 303.00,303.00,000100200S00,00100I00,45.5426151,-122.6736215,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,303.9,MILEPOST 304.00,304.00,000100200S00,00100I00,45.5548118,-122.6784947,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,305,MILEPOST 305.00,305.00,000100200S00,00100I00,45.5706827,-122.6785541,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,183,MILEPOST 183.00,183.00,000100100S00,00100D00,43.920341,-123.0121536,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,184.01,MILEPOST 184.00,184.00,000100100S00,00100D00,43.9349873,-123.0101162,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,184.97,MILEPOST 185.00,185.00,000100100S00,00100D00,43.9489027,-123.0094421,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,186,MILEPOST 186.00,186.00,000100100S00,00100D00,43.9638075,-123.0117194,3,NAD 83,2014,07/14/2015
NORTH UMPQUA HIGHWAY EAST,138,00,1,0,0,49.03,MILEPOST 49.00,49.00,013800100S00,13800I00,43.288459,-122.583551,3,NAD 83,2014,07/14/2015
NORTH UMPQUA HIGHWAY EAST,138,00,1,0,0,50,MILEPOST 50.00,50.00,013800100S00,13800I00,43.2905832,-122.5659396,3,NAD 83,2014,07/14/2015
EAST PORTLAND FREEWAY,064,00,1,0,0,13.91,MILEPOST 14.00,14.00,006400100S00,06400I00,45.4242606,-122.569125,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,24.99,MILEPOST 25.00,25.00,000900100S00,00900I00,45.941557,-123.9191887,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,76,MILEPOST 76.00,76.00,000100100S00,00100D00,42.6899848,-123.3937261,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,77.01,MILEPOST 77.00,77.00,000100100S00,00100D00,42.7003818,-123.3804938,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,78,MILEPOST 78.00,78.00,000100100S00,00100D00,42.7093596,-123.3659205,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,81.08,MILEPOST 81.00,81.00,000100100S00,00100D00,42.7482353,-123.3671775,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,82.15,MILEPOST 82.00,82.00,000100100S00,00100D00,42.7582095,-123.3510537,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,199,MILEPOST 199.00,199.00,000100100S00,00100D00,44.1350479,-123.051588,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,200,MILEPOST 200.00,200.00,000100100S00,00100D00,44.149101,-123.0551631,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,201,MILEPOST 201.00,201.00,000100100S00,00100D00,44.1632305,-123.0587737,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,202.07,MILEPOST 202.00,202.00,000100100S00,00100D00,44.1784826,-123.0607623,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,205.99,MILEPOST 206.00,206.00,000100100S00,00100D00,44.236262,-123.0609811,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,206.97,MILEPOST 207.00,207.00,000100100S00,00100D00,44.2499583,-123.061054,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,208,MILEPOST 208.00,208.00,000100100S00,00100D00,44.2651979,-123.0610769,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,208.99,MILEPOST 209.00,209.00,000100100S00,00100D00,44.2794269,-123.0611244,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,210,MILEPOST 210.00,210.00,000100100S00,00100D00,44.2935571,-123.0611704,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,211.01,MILEPOST 211.00,211.00,000100100S00,00100D00,44.3082635,-123.061218,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,212,MILEPOST 212.00,212.00,000100100S00,00100D00,44.3226786,-123.0612504,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,218,MILEPOST 218.00,218.00,000100100S00,00100D00,44.4096251,-123.0615404,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,218.98,MILEPOST 219.00,219.00,000100100S00,00100D00,44.423809,-123.0615875,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,220,MILEPOST 220.00,220.00,000100100S00,00100D00,44.4385717,-123.0616362,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,221,MILEPOST 221.00,221.00,000100100S00,00100D00,44.4530449,-123.0616841,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,222,MILEPOST 222.00,222.00,000100100S00,00100D00,44.4675181,-123.0617319,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,223,MILEPOST 223.00,223.00,000100100S00,00100D00,44.4819912,-123.0617797,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,228.02,MILEPOST 228.00,228.00,000100100S00,00100D00,44.5538436,-123.0620108,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,228.99,MILEPOST 229.00,229.00,000100100S00,00100D00,44.5687789,-123.0620689,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,229.99,MILEPOST 230.00,230.00,000100100S00,00100D00,44.5832352,-123.0621113,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,231.97,MILEPOST 232.00,232.00,000100100S00,00100D00,44.6118584,-123.0621952,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,232.96,MILEPOST 233.00,233.00,000100100S00,00100D00,44.6262002,-123.062228,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,62.97,MILEPOST 63.00,63.00,000100200S00,00100I00,42.5186717,-123.364791,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,63.98,MILEPOST 64.00,64.00,000100200S00,00100I00,42.5330211,-123.369397,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,67,MILEPOST 67.00,67.00,000100200S00,00100I00,42.5764565,-123.3733974,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,68.02,MILEPOST 68.00,68.00,000100200S00,00100I00,42.5869203,-123.3871869,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,69.98,MILEPOST 70.00,70.00,000100200S00,00100I00,42.6132615,-123.3803264,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,71,MILEPOST 71.00,71.00,000100200S00,00100I00,42.626242,-123.3832891,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,72,MILEPOST 72.00,72.00,000100200S00,00100I00,42.6394251,-123.3870223,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,72.97,MILEPOST 73.00,73.00,000100200S00,00100I00,42.6518355,-123.3799207,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,73.97,MILEPOST 74.00,74.00,000100200S00,00100I00,42.6649286,-123.3767092,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,76,MILEPOST 76.00,76.00,000100200S00,00100I00,42.6898876,-123.3934924,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,76.98,MILEPOST 77.00,77.00,000100200S00,00100I00,42.6997064,-123.381287,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,78,MILEPOST 78.00,78.00,000100200S00,00100I00,42.7092875,-123.3655316,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,190.97,MILEPOST 191.00,191.00,000100200S00,00100I00,44.0288726,-123.0295474,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,191.97,MILEPOST 192.00,192.00,000100200S00,00100I00,44.0358043,-123.0446978,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,193.01,MILEPOST 193.00,193.00,000100200S00,00100I00,44.0488415,-123.0500828,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,194,MILEPOST 194.00,194.00,000100200S00,00100I00,44.0630041,-123.0490153,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,235,MILEPOST 235.00,235.00,000100100S00,00100D00,44.656226,-123.0608716,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,236,MILEPOST 236.00,236.00,000100100S00,00100D00,44.6702028,-123.0582569,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,237,MILEPOST 237.00,237.00,000100100S00,00100D00,44.6843363,-123.0535685,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,239,MILEPOST 239.00,239.00,000100100S00,00100D00,44.7131306,-123.0547422,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,240,MILEPOST 240.00,240.00,000100100S00,00100D00,44.7273062,-123.0538926,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,67.82,MILEPOST 68.00,68.00,000200100S00,00200I00,45.6909484,-121.4396559,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,64.82,MILEPOST 65.00,65.00,000200100S00,00200I00,45.709778,-121.4932918,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,65.88,MILEPOST 66.00,66.00,000200100S00,00200I00,45.7020419,-121.4747339,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,69.97,MILEPOST 70.00,70.00,000200100S00,00200I00,45.6855803,-121.3973235,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,70.88,MILEPOST 71.00,71.00,000200100S00,00200I00,45.693486,-121.383152,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,31.95,MILEPOST 32.00,32.00,000200200S00,00200D00,45.5808094,-122.1060679,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,32.98,MILEPOST 33.00,33.00,000200200S00,00200D00,45.5871568,-122.0870497,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,33.97,MILEPOST 34.00,34.00,000200200S00,00200D00,45.5943397,-122.0695039,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,34.98,MILEPOST 35.00,35.00,000200200S00,00200D00,45.6000058,-122.0504457,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,48.01,MILEPOST 48.00,48.00,000200100S00,00200I00,45.696294,-121.8285979,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,49.03,MILEPOST 49.00,49.00,000200100S00,00200I00,45.6969193,-121.8076817,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,50.99,MILEPOST 51.00,51.00,000200100S00,00200I00,45.6910424,-121.7696171,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,52.01,MILEPOST 52.00,52.00,000200100S00,00200I00,45.6912965,-121.7489704,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,53.03,MILEPOST 53.00,53.00,000200100S00,00200I00,45.6904345,-121.7281602,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,17.01,MILEPOST 17.00,17.00,000200200S00,00200D00,45.544952,-122.3982401,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,21.99,MILEPOST 22.00,22.00,000200200S00,00200D00,45.5411769,-122.297169,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,22.97,MILEPOST 23.00,23.00,000200200S00,00200D00,45.5421039,-122.2773383,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,24.01,MILEPOST 24.00,24.00,000200200S00,00200D00,45.541883,-122.2563223,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,25.02,MILEPOST 25.00,25.00,000200200S00,00200D00,45.5445453,-122.2358578,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,168,MILEPOST 168.00,168.00,000200200S00,00200D00,45.8347893,-119.6228883,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,55,MILEPOST 55.00,55.00,000200100S00,00200I00,45.6899204,-121.6889971,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,56,MILEPOST 56.00,56.00,000200100S00,00200I00,45.6954369,-121.6714127,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,57.01,MILEPOST 57.00,57.00,000200100S00,00200I00,45.6988127,-121.6513667,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,59,MILEPOST 59.00,59.00,000200100S00,00200I00,45.7043932,-121.6120347,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,25.98,MILEPOST 26.00,26.00,000200200S00,00200D00,45.5475471,-122.2159946,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,26.97,MILEPOST 27.00,27.00,000200200S00,00200D00,45.5501854,-122.1960922,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,29.98,MILEPOST 30.00,30.00,000200200S00,00200D00,45.575308,-122.1461043,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,30.98,MILEPOST 31.00,31.00,000200200S00,00200D00,45.5788493,-122.1259117,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,60,MILEPOST 60.00,60.00,000200100S00,00200I00,45.7049155,-121.5917311,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,61,MILEPOST 61.00,61.00,000200100S00,00200I00,45.7069232,-121.5709874,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,62,MILEPOST 62.00,62.00,000200100S00,00200I00,45.7110421,-121.5510619,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,63.04,MILEPOST 63.00,63.00,000200100S00,00200I00,45.7126958,-121.5302563,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,64,MILEPOST 64.00,64.00,000200100S00,00200I00,45.7105449,-121.51058,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,16.06,MILEPOST 16.00,16.00,000200100S00,00200I00,45.5401141,-122.4165529,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,17,MILEPOST 17.00,17.00,000200100S00,00200I00,45.5446765,-122.3981185,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,17.97,MILEPOST 18.00,18.00,000200100S00,00200I00,45.5441643,-122.3785392,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,18.92,MILEPOST 19.00,19.00,000200100S00,00200I00,45.5427556,-122.3586924,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,19.96,MILEPOST 20.00,20.00,000200100S00,00200I00,45.5402935,-122.3377972,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,163.99,MILEPOST 164.00,164.00,000200100S00,00200I00,45.8375532,-119.7047578,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,165,MILEPOST 165.00,165.00,000200100S00,00200I00,45.8393197,-119.6839494,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,166,MILEPOST 166.00,166.00,000200100S00,00200I00,45.840233,-119.6636385,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,167,MILEPOST 167.00,167.00,000200100S00,00200I00,45.8370865,-119.6434529,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,100.01,MILEPOST 100.00,100.00,000200200S00,00200D00,45.6355952,-120.9113881,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,104.91,MILEPOST 105.00,105.00,000200200S00,00200D00,45.6740658,-120.8276043,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,105.9,MILEPOST 106.00,106.00,000200200S00,00200D00,45.6779479,-120.8080006,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,106.88,MILEPOST 107.00,107.00,000200200S00,00200D00,45.6823674,-120.7887903,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,107.9,MILEPOST 108.00,108.00,000200200S00,00200D00,45.6878301,-120.769183,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,108.89,MILEPOST 109.00,109.00,000200200S00,00200D00,45.6929546,-120.7500824,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,109.88,MILEPOST 110.00,110.00,000200200S00,00200D00,45.6980028,-120.7317958,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,111,MILEPOST 111.00,111.00,000200200S00,00200D00,45.7043901,-120.7113615,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,111.97,MILEPOST 112.00,112.00,000200200S00,00200D00,45.7087839,-120.692032,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,22,MILEPOST 22.00,22.00,000200100S00,00200I00,45.5411198,-122.2969913,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,131.04,MILEPOST 131.00,131.00,000200200S00,00200D00,45.7008512,-120.3433583,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,133.08,MILEPOST 133.00,133.00,000200200S00,00200D00,45.7053552,-120.3020332,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,2,0,0,137.04,MILEPOST 137.00,137.00,000200200S00,00200D00,45.7186782,-120.2216122,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,37.95,MILEPOST 38.00,38.00,000200100S00,00200I00,45.6157634,-121.9954074,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,39.96,MILEPOST 40.00,40.00,000200100S00,00200I00,45.6309752,-121.9603041,3,NAD 83,2014,07/14/2015
WALLOWA LAKE,010,00,1,0,0,15.95,MILEPOST 16.00,16.00,001000100S00,01000I00,45.5083299,-117.9306754,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,245,MILEPOST 245.00,245.00,000900100S00,00900I00,43.2907325,-124.2301226,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,260.99,MILEPOST 261.00,261.00,000900100S00,00900I00,43.1277364,-124.3982216,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,215.02,MILEPOST 215.00,215.00,000700100S00,00700I00,43.7862866,-117.7234154,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,233.04,MILEPOST 233.00,233.00,000700100S00,00700I00,43.8998296,-117.4355429,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,234.03,MILEPOST 234.00,234.00,000700100S00,00700I00,43.9109559,-117.4234655,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,235.02,MILEPOST 235.00,235.00,000700100S00,00700I00,43.9200131,-117.4077235,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,239.08,MILEPOST 239.00,239.00,000700100S00,00700I00,43.9393435,-117.3574295,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,240.01,MILEPOST 240.00,240.00,000700100S00,00700I00,43.9390733,-117.3385106,3,NAD 83,2014,07/14/2015
BARNHART CONN. NO. 4,006,BG,1,0,0,203.13,MILEPOST 203.00,203.00,0006BG100S00,006BGI00,45.6918056,-118.9306729,3,NAD 83,2014,07/14/2015
OREGON-WASHINGTON,008,00,1,0,0,12.05,MILEPOST 12.00,12.00,000800100S00,00800I00,45.7670222,-118.5567311,3,NAD 83,2014,07/14/2015
OREGON-WASHINGTON,008,00,1,0,0,21.91,MILEPOST 22.00,22.00,000800100S00,00800I00,45.8528398,-118.4024811,3,NAD 83,2014,07/14/2015
OLD EMIGRANT HILL FR. NO.1,006,BP,1,0,0,230.02,MILEPOST 230.00,230.00,0006BP100S00,006BPI00,45.600445,-118.5030763,3,NAD 83,2014,07/14/2015
OLD EMIGRANT HILL FR. NO.1,006,BP,1,0,0,235.01,MILEPOST 235.00,235.00,0006BP100S00,006BPI00,45.5522598,-118.4636734,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,1,MILEPOST 1.00,1.00,000900100S00,00900I00,46.2212099,-123.8649196,3,NAD 83,2014,07/14/2015
